Date,Seed,Epochs,Learning Rate,Depth,Width,Mean,Mean_array,Forgetting
2025-01-09T11_51_42,3,50,0.001,10,10,20.44515701906617,"[40.42553191489361, 11.018609206660138, 0.0, 0.0, 50.7816439737771]",62.38111794873157
2025-01-09T12_09_27,3,50,0.001,10,15,32.41043908684814,"[64.01891252955083, 0.0, 0.0, 0.0, 98.03328290468987]",83.23717555049463
2025-01-09T12_27_53,3,50,0.001,10,20,25.1284857458611,"[27.659574468085108, 0.0, 0.0, 0.0, 97.98285426122038]",92.45881708053184
2025-01-09T12_45_08,3,50,0.001,10,50,26.711458746866093,"[35.27186761229314, 0.0, 0.0, 0.0, 98.28542612203732]",90.31345220817374
2025-01-09T13_02_16,3,50,0.001,10,75,26.425238641931593,"[33.28605200945626, 0.0, 0.0, 0.0, 98.84014120020171]",90.80007943712423
2025-01-09T13_19_20,3,50,0.001,10,100,25.809003492900207,"[29.550827423167846, 0.0, 0.0, 1.0070493454179255, 98.48714069591527]",91.65081366026823
2025-01-09T13_36_28,4,50,0.001,10,5,19.4553706505295,"[0.0, 0.0, 0.0, 0.0, 97.2768532526475]",95.29875355222536
2025-01-09T13_54_09,4,50,0.001,10,10,26.33558379925297,"[31.678486997635936, 1.7140058765915769, 0.0, 0.0, 98.28542612203732]",84.17876905575481
2025-01-09T14_12_07,4,50,0.001,10,15,30.463078007031402,"[54.23167848699764, 0.0, 0.0, 0.0, 98.08371154815936]",85.60903783285545
2025-01-09T14_30_37,4,50,0.001,10,20,33.983520635478484,"[60.7565011820331, 0.0, 0.0, 11.178247734138973, 97.98285426122038]",81.22029769902079
2025-01-09T14_47_52,4,50,0.001,10,50,29.528796186020895,"[49.40898345153664, 0.0, 0.0, 0.0, 98.23499747856783]",87.0418904962306
2025-01-09T15_05_13,4,50,0.001,10,75,19.899157019059167,"[0.7565011820330969, 0.0, 0.0, 0.0, 98.73928391326274]",98.90812059221594
2025-01-09T15_22_06,4,50,0.001,10,100,25.02634091908885,"[26.24113475177305, 0.0, 0.0, 0.0, 98.8905698436712]",92.67643140028889
2025-01-09T15_39_07,5,50,0.001,10,5,24.867501421658567,"[26.80851063829787, 0.0, 0.0, 0.0, 97.52899646999495]",91.38881488539158
2025-01-09T15_56_53,5,50,0.001,10,10,26.180033833685616,"[33.522458628841605, 0.0, 0.0, 0.0, 97.37771053958649]",90.58632917522041
2025-01-09T16_14_38,5,50,0.001,10,15,27.39987768371584,"[38.86524822695036, 0.0, 0.0, 0.0, 98.13414019162884]",89.11226503135066
2025-01-09T16_33_18,5,50,0.001,10,20,21.83706183410049,"[10.49645390070922, 0.0, 0.0, 0.0, 98.68885526979324]",96.5187962037669
2025-01-09T16_50_41,5,50,0.001,10,50,25.43989871353312,"[28.510638297872344, 0.0, 0.0, 0.0, 98.68885526979324]",92.18348666554986
2025-01-09T07_23_52,9,50,0.001,10,50,31.43767723696402,"[40.0, 18.90303623898139, 0.0, 0.050352467270896276, 98.23499747856783]",84.41233785456741
2025-01-09T07_41_31,9,50,0.001,10,75,23.603494955347404,"[19.479905437352247, 0.0, 0.0, 0.0, 98.53756933938477]",94.48116031654283
2025-01-09T07_58_52,9,50,0.001,10,100,29.01615535510018,"[35.27186761229314, 9.20666013712047, 0.0, 1.9133937562940584, 98.68885526979324]",87.48865106706728
2025-01-09T08_28_39,6,50,0.001,10,5,20.260720657309182,"[0.0, 0.0, 0.0, 4.984894259818732, 96.31870902672718]",85.66345974602838
2025-01-09T08_46_02,6,50,0.001,10,10,30.13199834830876,"[28.652482269503547, 24.730656219392753, 0.0, 0.0, 97.2768532526475]",85.70778689782969
2025-01-09T09_03_20,6,50,0.001,10,15,28.615532250443323,"[42.600472813238774, 0.0, 19.69050160085379, 0.0, 80.78668683812406]",76.25069363661277
2025-01-09T09_20_37,6,50,0.001,10,20,31.572608305347224,"[59.52718676122931, 0.0, 0.0, 0.0, 98.33585476550681]",84.37093840857713
2025-01-09T09_37_47,6,50,0.001,10,50,27.4156285876761,"[38.43971631205674, 0.0, 0.0, 0.0, 98.63842662632375]",89.581797496504
2025-01-09T09_54_54,6,50,0.001,10,75,24.16583513052435,"[22.69503546099291, 0.0, 0.0, 0.0, 98.13414019162884]",93.78936734164535
2025-01-09T10_12_04,6,50,0.001,10,100,27.461665289714347,"[39.527186761229316, 0.0, 0.0, 0.0, 97.78113968734242]",89.43043164440405
2025-01-09T10_29_16,7,50,0.001,10,5,17.496278652231915,"[36.54846335697399, 0.0, 0.0, 0.0, 50.93292990418558]",76.9854459591169
2025-01-09T10_46_18,7,50,0.001,10,10,31.814708711995216,"[61.7966903073286, 0.0, 0.0, 0.0, 97.2768532526475]",83.53169358339716
2025-01-09T11_03_28,7,50,0.001,10,15,29.97198170262837,"[51.725768321513, 0.0, 0.0, 0.0, 98.13414019162884]",85.7014497643097
2025-01-09T11_20_56,7,50,0.001,10,20,27.77244879346788,"[40.42553191489361, 0.0, 0.0, 0.0, 98.43671205244578]",88.84526226562218
2025-01-09T11_38_34,7,50,0.001,10,50,27.313743200256596,"[37.25768321513002, 0.0, 1.2273212379935965, 0.0, 98.08371154815936]",89.75952934316766
2025-01-09T11_56_23,7,50,0.001,10,75,21.896317278426913,"[10.591016548463356, 0.0, 0.0, 0.0, 98.8905698436712]",96.76517430340692
2025-01-09T12_13_58,7,50,0.001,10,100,20.04351884636431,"[1.276595744680851, 0.0, 0.0, 0.0, 98.9409984871407]",99.07388987382399
2025-01-09T07_23_52,9,50,0.001,10,50,31.43767723696402,"[40.0, 18.90303623898139, 0.0, 0.050352467270896276, 98.23499747856783]",84.41233785456741
2025-01-09T07_41_31,9,50,0.001,10,75,23.603494955347404,"[19.479905437352247, 0.0, 0.0, 0.0, 98.53756933938477]",94.48116031654283
2025-01-09T07_58_52,9,50,0.001,10,100,29.01615535510018,"[35.27186761229314, 9.20666013712047, 0.0, 1.9133937562940584, 98.68885526979324]",87.48865106706728
2025-01-09T00_14_28,8,50,0.001,10,5,10.176500252143217,"[0.0, 0.0, 0.0, 0.0, 50.88250126071608]",13.416075650118204
2025-01-09T00_32_32,8,50,0.001,10,10,26.67618015543467,"[36.40661938534279, 0.0, 0.0, 0.0, 96.97428139183056]",77.93303890116414
2025-01-09T00_50_31,8,50,0.001,10,15,32.107838614034904,"[62.505910165484636, 0.0, 0.0, 0.0, 98.03328290468987]",83.35959296447017
2025-01-09T01_08_30,8,50,0.001,10,20,31.293934690462976,"[53.56973995271868, 2.3996082272282075, 0.0, 2.6183282980866065, 97.88199697428139]",84.16481890175291
2025-01-09T01_26_10,8,50,0.001,10,50,23.749759480406148,"[20.61465721040189, 0.0, 0.0, 0.0, 98.13414019162884]",94.17340914319263
2025-01-09T01_43_56,8,50,0.001,10,75,24.153217240158366,"[22.127659574468083, 0.0, 0.0, 0.0, 98.63842662632375]",93.77929324242383
2025-01-09T02_01_39,8,50,0.001,10,100,23.897268627303713,"[20.8983451536643, 0.0, 0.0, 0.0, 98.58799798285426]",94.18367375921332
2025-01-09T02_19_27,9,50,0.001,10,5,24.046694777953025,"[22.5531914893617, 0.0, 0.0, 0.0, 97.68028240040343]",70.25948464768506
2025-01-09T02_37_08,9,50,0.001,10,10,15.98201736032875,"[29.078014184397162, 0.0, 0.0, 0.0, 50.832072617246595]",91.73426669560905
2025-01-09T02_54_45,9,50,0.001,10,15,37.07656983298364,"[63.68794326241135, 4.84818805093046, 6.830309498399147, 12.487411883182276, 97.52899646999495]",76.72519153338074
2025-01-09T03_12_12,9,50,0.001,10,20,25.913355722220434,"[31.583924349881798, 0.0, 0.0, 0.0, 97.98285426122038]",91.14392022107216
